126.883869	37.582336
126.883869	37.582336
126.883869	37.582336
126.883869	37.582336
126.883869	37.582336
126.883869	37.582336
126.883869	37.582336
126.883868	37.582337
126.883868	37.582337
126.883867	37.582338
126.883865	37.582338
126.883864	37.582339
126.883862	37.58234
126.88386	37.582341
126.883858	37.582343
126.883856	37.582344
126.883853	37.582346
126.88385	37.582347
126.883847	37.582349
126.883843	37.582351
126.883839	37.582353
126.883835	37.582356
126.883831	37.582358
126.883826	37.582361
126.883821	37.582364
126.883816	37.582367
126.883811	37.58237
126.883805	37.582374
126.883799	37.582377
126.883793	37.582381
126.883786	37.582385
126.88378	37.582388
126.883773	37.582393
126.883765	37.582397
126.883758	37.582401
126.88375	37.582406
126.883742	37.58241
126.883734	37.582415
126.883726	37.58242
126.883717	37.582425
126.883709	37.58243
126.8837	37.582435
126.883691	37.58244
126.883682	37.582446
126.883673	37.582451
126.883664	37.582456
126.883655	37.582462
126.883646	37.582467
126.883636	37.582473
126.883627	37.582478
126.883618	37.582484
126.883608	37.582489
126.883598	37.582495
126.883589	37.582501
126.883579	37.582506
126.883569	37.582512
126.88356	37.582518
126.88355	37.582523
126.88354	37.582529
126.88353	37.582535
126.88352	37.582541
126.88351	37.582547
126.8835	37.582552
126.883491	37.582558
126.883481	37.582564
126.883471	37.58257
126.883461	37.582576
126.883451	37.582582
126.883441	37.582588
126.883431	37.582594
126.883421	37.582599
126.883411	37.582605
126.883401	37.582611
126.88339	37.582617
126.88338	37.582623
126.88337	37.582629
126.88336	37.582635
126.88335	37.582641
126.88334	37.582647
126.88333	37.582653
126.88332	37.582659
126.88331	37.582665
126.8833	37.58267
126.88329	37.582676
126.88328	37.582682
126.883269	37.582688
126.883259	37.582694
126.883249	37.5827
126.883239	37.582706
126.883229	37.582712
126.883219	37.582718
126.883209	37.582724
126.883199	37.58273
126.883189	37.582736
126.883179	37.582742
126.883168	37.582748
126.883158	37.582754
126.883148	37.58276
126.883138	37.582766
126.883128	37.582771
126.883118	37.582777
126.883108	37.582783
126.883098	37.582789
126.883087	37.582795
126.883077	37.582801
126.883067	37.582807
126.883057	37.582813
126.883047	37.582819
126.883037	37.582825
126.883027	37.582831
126.883017	37.582837
126.883007	37.582843
126.882996	37.582849
126.882986	37.582855
126.882976	37.582861
126.882966	37.582867
126.882956	37.582873
126.882946	37.582879
126.882936	37.582885
126.882926	37.58289
126.882916	37.582896
126.882905	37.582902
126.882895	37.582908
126.882885	37.582914
126.882875	37.58292
126.882865	37.582926
126.882855	37.582932
126.882845	37.582938
126.882835	37.582944
126.882824	37.58295
126.882814	37.582956
126.882804	37.582962
126.882794	37.582968
126.882784	37.582974
126.882774	37.58298
126.882764	37.582986
126.882754	37.582991
126.882743	37.582997
126.882733	37.583003
126.882723	37.583009
126.882713	37.583015
126.882703	37.583021
126.882692	37.583027
126.882682	37.583033
126.882672	37.583038
126.882662	37.583044
126.882652	37.58305
126.882642	37.583056
126.882632	37.583061
126.882621	37.583067
126.882611	37.583073
126.882601	37.583078
126.882591	37.583084
126.882581	37.583089
126.882572	37.583095
126.882562	37.5831
126.882553	37.583105
126.882544	37.58311
126.882536	37.583114
126.882527	37.583119
126.882519	37.583123
126.882511	37.583128
126.882503	37.583132
126.882496	37.583136
126.882488	37.58314
126.882481	37.583144
126.882474	37.583149
126.882467	37.583152
126.882461	37.583156
126.882454	37.58316
126.882448	37.583164
126.882442	37.583168
126.882436	37.583172
126.88243	37.583176
126.882424	37.58318
126.882418	37.583184
126.882413	37.583189
126.882408	37.583193
126.882403	37.583197
126.882398	37.583201
126.882394	37.583206
126.882389	37.58321
126.882385	37.583215
126.882381	37.58322
126.882378	37.583225
126.882375	37.583229
126.882372	37.583234
126.882369	37.58324
126.882367	37.583245
126.882365	37.58325
126.882364	37.583255
126.882363	37.58326
126.882362	37.583266
126.882362	37.583271
126.882362	37.583277
126.882363	37.583282
126.882364	37.583287
126.882365	37.583293
126.882367	37.583298
126.882369	37.583303
126.882372	37.583308
126.882374	37.583314
126.882377	37.583319
126.882381	37.583324
126.882384	37.583329
126.882388	37.583334
126.882393	37.583339
126.882397	37.583344
126.882402	37.583348
126.882407	37.583353
126.882412	37.583358
126.882417	37.583363
126.882423	37.583367
126.882428	37.583372
126.882434	37.583377
126.882441	37.583381
126.882447	37.583386
126.882454	37.583391
126.88246	37.583396
126.882467	37.583401
126.882475	37.583406
126.882482	37.583411
126.88249	37.583416
126.882497	37.583422
126.882505	37.583427
126.882514	37.583433
126.882522	37.583439
126.88253	37.583445
126.882539	37.583451
126.882547	37.583457
126.882556	37.583463
126.882565	37.583469
126.882573	37.583476
126.882582	37.583482
126.882591	37.583489
126.8826	37.583495
126.882609	37.583502
126.882618	37.583508
126.882627	37.583515
126.882636	37.583522
126.882645	37.583529
126.882654	37.583535
126.882663	37.583542
126.882673	37.583549
126.882682	37.583556
126.882691	37.583563
126.8827	37.58357
126.882709	37.583576
126.882718	37.583583
126.882727	37.58359
126.882736	37.583597
126.882746	37.583604
126.882755	37.583611
126.882764	37.583618
126.882773	37.583625
126.882782	37.583632
126.882791	37.583639
126.8828	37.583646
126.882809	37.583653
126.882819	37.583659
126.882828	37.583666
126.882837	37.583673
126.882846	37.58368
126.882855	37.583687
126.882864	37.583694
126.882873	37.583701
126.882883	37.583708
126.882892	37.583715
126.882901	37.583722
126.88291	37.583728
126.882919	37.583735
126.882928	37.583742
126.882938	37.583749
126.882947	37.583756
126.882956	37.583763
126.882965	37.583769
126.882974	37.583776
126.882984	37.583783
126.882993	37.58379
126.883002	37.583797
126.883011	37.583803
126.883021	37.58381
126.88303	37.583817
126.883039	37.583824
126.883048	37.583831
126.883058	37.583837
126.883067	37.583844
126.883076	37.583851
126.883085	37.583858
126.883095	37.583864
126.883104	37.583871
126.883113	37.583878
126.883122	37.583885
126.883132	37.583891
126.883141	37.583898
126.88315	37.583905
126.883159	37.583912
126.883169	37.583918
126.883178	37.583925
126.883187	37.583932
126.883196	37.583939
126.883206	37.583945
126.883215	37.583952
126.883224	37.583959
126.883234	37.583966
126.883243	37.583972
126.883252	37.583979
126.883261	37.583986
126.883271	37.583993
126.88328	37.583999
126.883289	37.584006
126.883298	37.584013
126.883307	37.58402
126.883317	37.584026
126.883326	37.584033
126.883335	37.58404
126.883344	37.584047
126.883354	37.584054
126.883363	37.58406
126.883372	37.584067
126.883381	37.584074
126.88339	37.584081
126.8834	37.584088
126.883409	37.584094
126.883418	37.584101
126.883427	37.584108
126.883436	37.584115
126.883446	37.584122
126.883455	37.584128
126.883464	37.584135
126.883473	37.584142
126.883482	37.584149
126.883492	37.584156
126.883501	37.584162
126.88351	37.584169
126.883519	37.584176
126.883528	37.584183
126.883537	37.58419
126.883547	37.584197
126.883556	37.584203
126.883565	37.58421
126.883574	37.584217
126.883583	37.584224
126.883592	37.584231
126.883602	37.584238
126.883611	37.584244
126.88362	37.584251
126.883629	37.584258
126.883638	37.584265
126.883647	37.584272
126.883657	37.584278
126.883666	37.584285
126.883675	37.584292
126.883684	37.584299
126.883693	37.584306
126.883702	37.584312
126.883712	37.584319
126.883721	37.584326
126.88373	37.584333
126.883739	37.58434
126.883749	37.584346
126.883758	37.584353
126.883767	37.58436
126.883776	37.584367
126.883785	37.584374
126.883795	37.58438
126.883804	37.584387
126.883813	37.584394
126.883822	37.584401
126.883832	37.584407
126.883841	37.584414
126.88385	37.584421
126.883859	37.584428
126.883869	37.584435
126.883878	37.584441
126.883887	37.584448
126.883896	37.584455
126.883906	37.584462
126.883915	37.584468
126.883924	37.584475
126.883934	37.584482
126.883943	37.584489
126.883952	37.584495
126.883961	37.584502
126.883971	37.584509
126.88398	37.584516
126.883989	37.584522
126.883998	37.584529
126.884008	37.584536
126.884017	37.584543
126.884026	37.584549
126.884035	37.584556
126.884045	37.584563
126.884054	37.58457
126.884063	37.584577
126.884072	37.584583
126.884082	37.58459
126.884091	37.584597
126.8841	37.584604
126.884109	37.584611
126.884119	37.584617
126.884128	37.584624
126.884137	37.584631
126.884147	37.584638
126.884156	37.584644
126.884165	37.584651
126.884175	37.584657
126.884184	37.584664
126.884193	37.58467
126.884203	37.584676
126.884212	37.584683
126.884222	37.584688
126.884232	37.584694
126.884241	37.5847
126.884251	37.584705
126.884261	37.584711
126.884271	37.584716
126.884281	37.584721
126.884291	37.584725
126.884301	37.58473
126.884311	37.584734
126.88432	37.584737
126.88433	37.584741
126.88434	37.584744
126.88435	37.584747
126.88436	37.58475
126.88437	37.584753
126.884379	37.584755
126.884389	37.584758
126.884399	37.58476
126.884408	37.584761
126.884418	37.584763
126.884427	37.584765
126.884437	37.584766
126.884446	37.584767
126.884456	37.584768
126.884465	37.584769
126.884474	37.584769
126.884484	37.584769
126.884493	37.584769
126.884502	37.584769
126.884511	37.584768
126.884521	37.584767
126.88453	37.584766
126.884538	37.584764
126.884547	37.584763
126.884556	37.58476
126.884565	37.584758
126.884573	37.584755
126.884582	37.584752
126.884591	37.584749
126.884599	37.584746
126.884608	37.584742
126.884617	37.584738
126.884625	37.584734
126.884634	37.58473
126.884644	37.584726
126.884653	37.584721
126.884662	37.584716
126.884672	37.584712
126.884681	37.584707
126.884691	37.584702
126.884701	37.584697
126.884711	37.584693
126.884721	37.584688
126.884731	37.584683
126.884742	37.584678
126.884752	37.584673
126.884763	37.584668
126.884773	37.584663
126.884784	37.584658
126.884794	37.584653
126.884805	37.584648
126.884816	37.584643
126.884826	37.584638
126.884837	37.584633
126.884848	37.584628
126.884859	37.584624
126.884869	37.584619
126.88488	37.584614
126.884891	37.584609
126.884902	37.584604
126.884913	37.584599
126.884924	37.584594
126.884934	37.584589
126.884945	37.584584
126.884956	37.584579
126.884967	37.584574
126.884978	37.584569
126.884989	37.584564
126.885	37.584559
126.885011	37.584554
126.885021	37.584549
126.885032	37.584544
126.885043	37.584539
126.885054	37.584534
126.885065	37.584529
126.885076	37.584524
126.885087	37.584519
126.885098	37.584514
126.885108	37.584509
126.885119	37.584504
126.88513	37.584499
126.885141	37.584494
126.885152	37.584489
126.885163	37.584484
126.885174	37.584479
126.885185	37.584474
126.885195	37.584469
126.885206	37.584464
126.885217	37.584459
126.885228	37.584454
126.885239	37.584449
126.88525	37.584444
126.885261	37.584439
126.885272	37.584434
126.885282	37.584429
126.885293	37.584424
126.885304	37.584419
126.885315	37.584414
126.885326	37.584409
126.885337	37.584404
126.885348	37.584399
126.885359	37.584394
126.88537	37.584389
126.885381	37.584384
126.885391	37.584379
126.885402	37.584374
126.885413	37.584369
126.885424	37.584364
126.885435	37.584359
126.885446	37.584354
126.885457	37.584349
126.885468	37.584344
126.885479	37.584339
126.88549	37.584334
126.885501	37.584329
126.885512	37.584324
126.885523	37.584319
126.885534	37.584314
126.885545	37.584309
126.885556	37.584304
