2.160260|-1.752374|0.509125|-0.000002|-0.000381|-0.000550|1.000000|0.000000|0.000000|0.000000|2.777777|0.000000|-1.051813|-0.005099|-0.001100|0.000001|0.001423|-14638953.533324|-5605127.892349|2.777555|-0.003592|-0.243706|0.073910|-0.001058|-0.000073|-0.036096|0.000000|0.000000|0.000000|0|0|
2.298882|-1.752525|0.509127|-0.000001|-0.000350|-0.000549|1.000000|0.000046|0.002395|0.000046|2.769286|-0.000072|-0.061829|0.000839|-0.001098|0.000047|0.000290|-14638953.394759|-5605127.892460|2.768928|-0.002212|-0.115317|0.017144|-0.001099|-0.000456|0.000513|0.000000|0.011255|0.000000|0|0|
2.437118|-1.752675|0.509147|-0.000001|-0.000291|-0.000548|1.000000|-0.000024|0.002561|0.000039|2.764204|0.000016|0.090995|0.002480|-0.001096|0.000039|-0.000413|-14638952.994016|-5605127.390963|2.766135|-0.002385|0.018881|0.000068|-0.001096|-0.000278|-0.000212|0.000000|0.016047|0.000000|0|0|
2.575033|-1.752824|0.509184|-0.000002|-0.000232|-0.000547|1.000000|-0.000038|0.001957|0.000022|2.758132|0.000067|-0.144837|0.000736|-0.001094|0.000022|-0.000143|-14638952.855905|-5605127.391097|2.760325|-0.002679|-0.125106|-0.002118|-0.001100|-0.000196|-0.000005|0.000000|0.021708|0.000000|0|0|
2.712673|-1.752972|0.509221|-0.000003|-0.000195|-0.000547|1.000000|-0.000042|0.000935|0.000019|2.751544|0.000078|-0.167517|-0.000222|-0.001093|0.000019|0.000039|-14638952.002281|-5605126.884744|2.752255|-0.002802|-0.163506|-0.001635|-0.001102|-0.000137|0.000139|0.000000|0.027235|0.000000|0|0|
2.850087|-1.753120|0.509250|-0.000004|-0.000188|-0.000546|1.000000|-0.000039|-0.000310|0.000024|2.745922|0.000059|-0.097051|-0.000594|-0.001092|0.000024|0.000088|-14638951.864832|-5605126.884888|2.745857|-0.002901|-0.113550|-0.001186|-0.001102|-0.000090|0.000162|0.000000|0.031393|0.000000|0|0|
2.987319|-1.753267|0.509266|-0.000005|-0.000211|-0.000546|1.000000|-0.000014|-0.001368|0.000028|2.741504|0.000019|-0.068366|-0.000706|-0.001091|0.000028|0.000061|-14638951.655326|-5605127.836898|2.741435|-0.003068|-0.079272|-0.000474|-0.001101|-0.000055|0.000116|0.000000|0.034611|0.000000|0|0|
3.124403|-1.753415|0.509274|-0.000005|-0.000254|-0.000545|1.000000|0.000006|-0.001963|0.000029|2.738164|-0.000014|-0.057235|-0.000407|-0.001090|0.000029|0.000016|-14638951.518338|-5605127.837049|2.738105|-0.003039|-0.062319|0.000050|-0.001099|-0.000029|0.000055|0.000000|0.037301|0.000000|0|0|
3.261367|-1.753563|0.509279|-0.000005|-0.000306|-0.000544|1.000000|0.000015|-0.002093|0.000030|2.735824|-0.000032|-0.039567|-0.000169|-0.001088|0.000030|0.000020|-14638951.736130|-5605128.259655|2.735654|-0.003088|-0.044031|0.000341|-0.001097|-0.000010|0.000048|0.000000|0.039495|0.000000|0|0|
3.398233|-1.753710|0.509285|-0.000004|-0.000356|-0.000543|1.000000|0.000019|-0.001874|0.000032|2.734316|-0.000038|-0.023327|0.000112|-0.001087|0.000032|0.000026|-14638951.599381|-5605128.259807|2.734163|-0.003040|-0.027109|0.000508|-0.001094|0.000004|0.000045|0.000000|0.041238|0.000000|0|0|
3.535019|-1.753857|0.509293|-0.000004|-0.000397|-0.000542|1.000000|0.000014|-0.001445|0.000033|2.733385|-0.000030|-0.014251|0.000347|-0.001085|0.000033|0.000018|-14638951.500245|-5605128.120580|2.733264|-0.002979|-0.016382|0.000391|-0.001092|0.000015|0.000031|0.000000|0.042640|0.000000|0|0|
3.671741|-1.754004|0.509303|-0.000004|-0.000427|-0.000542|1.000000|0.000005|-0.000948|0.000033|2.732785|-0.000014|-0.009958|0.000423|-0.001083|0.000033|0.000016|-14638951.363593|-5605128.120729|2.732705|-0.002967|-0.010797|0.000345|-0.001089|0.000023|0.000024|0.000000|0.043786|0.000000|0|0|
3.808410|-1.754150|0.509312|-0.000004|-0.000444|-0.000541|1.000000|-0.000004|-0.000494|0.000034|2.732339|0.000001|-0.008222|0.000378|-0.001082|0.000034|0.000016|-14638951.376366|-5605128.250607|2.732255|-0.002982|-0.008232|0.000484|-0.001087|0.000029|0.000020|0.000000|0.044731|0.000000|0|0|
3.945034|-1.754296|0.509319|-0.000004|-0.000452|-0.000540|1.000000|-0.000010|-0.000149|0.000035|2.731932|0.000013|-0.008118|0.000254|-0.001080|0.000035|0.000014|-14638951.239760|-5605128.250755|2.731892|-0.002949|-0.007749|0.000440|-0.001084|0.000034|0.000016|0.000000|0.045516|0.000000|0|0|
4.081622|-1.754441|0.509322|-0.000004|-0.000452|-0.000539|1.000000|-0.000012|0.000065|0.000036|2.731508|0.000017|-0.008668|0.000113|-0.001078|0.000036|0.000011|-14638951.317133|-5605128.352694|2.731437|-0.002959|-0.008053|0.000362|-0.001081|0.000037|0.000011|0.000000|0.046173|0.000000|0|0|
4.218179|-1.754585|0.509321|-0.000004|-0.000449|-0.000538|1.000000|-0.000011|0.000158|0.000036|2.731056|0.000015|-0.009180|0.000005|-0.001076|0.000036|0.000005|-14638951.180570|-5605128.352840|2.731033|-0.002936|-0.008654|0.000222|-0.001079|0.000039|0.000004|0.000000|0.046724|0.000000|0|0|
4.354710|-1.754730|0.509317|-0.000005|-0.000445|-0.000537|1.000000|-0.000007|0.000157|0.000036|2.730591|0.000008|-0.009241|-0.000055|-0.001074|0.000036|-0.000001|-14638951.212981|-5605128.494529|2.730535|-0.002972|-0.008830|0.000249|-0.001077|0.000040|-0.000003|0.000000|0.047186|0.000000|0|0|
4.491221|-1.754874|0.509312|-0.000005|-0.000442|-0.000536|1.000000|-0.000002|0.000098|0.000036|2.730139|0.000001|-0.008674|-0.000055|-0.001073|0.000036|-0.000005|-14638951.076464|-5605128.494676|2.730120|-0.002946|-0.008523|0.000215|-0.001074|0.000040|-0.000007|0.000000|0.047571|0.000000|0|0|
