2.160260|-1.752374|0.509125|-0.000002|-0.000381|-0.000550|1.000000|0.000000|0.000000|0.000000|2.777777|0.000000|-1.051813|-0.005099|-0.001100|0.000001|0.001423|-14638949.895382|-5605126.664441|2.777768|-0.003652|-0.313165|0.020304|-0.001100|-0.000042|-0.023361|0.000000|0.000000|0.000000|0|0|
2.298882|-1.752525|0.509127|-0.000001|-0.000350|-0.000549|1.000000|0.000046|0.002395|0.000046|2.769286|-0.000072|-0.061829|0.000839|-0.001098|0.000047|0.000290|-14638949.756845|-5605126.664600|2.767979|-0.003048|-0.130131|0.006426|-0.001098|-0.000165|0.000363|0.000000|0.011255|0.000000|0|0|
2.437118|-1.752675|0.509147|-0.000001|-0.000291|-0.000548|1.000000|-0.000024|0.002561|0.000039|2.764204|0.000016|0.090995|0.002480|-0.001096|0.000039|-0.000413|-14638949.429496|-5605126.361499|2.765506|-0.002915|0.021283|0.002518|-0.001100|-0.000027|-0.000368|0.000000|0.016047|0.000000|0|0|
2.575033|-1.752824|0.509184|-0.000002|-0.000232|-0.000547|1.000000|-0.000038|0.001957|0.000022|2.758132|0.000067|-0.144837|0.000736|-0.001094|0.000022|-0.000143|-14638949.291400|-5605126.361646|2.760061|-0.002896|-0.121784|0.000742|-0.001098|0.000001|-0.000130|0.000000|0.021708|0.000000|0|0|
2.712673|-1.752972|0.509221|-0.000003|-0.000195|-0.000547|1.000000|-0.000042|0.000935|0.000019|2.751544|0.000078|-0.167517|-0.000222|-0.001093|0.000019|0.000039|-14638950.310611|-5605126.292893|2.752035|-0.002902|-0.161334|-0.000097|-0.001096|0.000012|0.000044|0.000000|0.027235|0.000000|0|0|
2.850087|-1.753120|0.509250|-0.000004|-0.000188|-0.000546|1.000000|-0.000039|-0.000310|0.000024|2.745922|0.000059|-0.097051|-0.000594|-0.001092|0.000024|0.000088|-14638950.173166|-5605126.293039|2.745780|-0.002929|-0.112203|-0.000498|-0.001094|0.000020|0.000091|0.000000|0.031393|0.000000|0|0|
2.987319|-1.753267|0.509266|-0.000005|-0.000211|-0.000546|1.000000|-0.000014|-0.001368|0.000028|2.741504|0.000019|-0.068366|-0.000706|-0.001091|0.000028|0.000061|-14638950.253662|-5605127.125615|2.741382|-0.003060|-0.078590|-0.000295|-0.001092|0.000027|0.000062|0.000000|0.034611|0.000000|0|0|
3.124403|-1.753415|0.509274|-0.000005|-0.000254|-0.000545|1.000000|0.000006|-0.001963|0.000029|2.738164|-0.000014|-0.057235|-0.000407|-0.001090|0.000029|0.000016|-14638950.116674|-5605127.125766|2.738088|-0.003033|-0.061973|0.000037|-0.001091|0.000030|0.000016|0.000000|0.037301|0.000000|0|0|
3.261367|-1.753563|0.509279|-0.000005|-0.000306|-0.000544|1.000000|0.000015|-0.002093|0.000030|2.735824|-0.000032|-0.039567|-0.000169|-0.001088|0.000030|0.000020|-14638950.769232|-5605127.482061|2.735584|-0.003075|-0.043627|0.000270|-0.001089|0.000031|0.000020|0.000000|0.039495|0.000000|0|0|
3.398233|-1.753710|0.509285|-0.000004|-0.000356|-0.000543|1.000000|0.000019|-0.001874|0.000032|2.734316|-0.000038|-0.023327|0.000112|-0.001087|0.000032|0.000026|-14638950.632484|-5605127.482213|2.734136|-0.003035|-0.026721|0.000438|-0.001087|0.000033|0.000025|0.000000|0.041238|0.000000|0|0|
3.535019|-1.753857|0.509293|-0.000004|-0.000397|-0.000542|1.000000|0.000014|-0.001445|0.000033|2.733385|-0.000030|-0.014251|0.000347|-0.001085|0.000033|0.000018|-14638951.001332|-5605128.020316|2.733166|-0.003108|-0.015811|0.000916|-0.001085|0.000034|0.000018|0.000000|0.042640|0.000000|0|0|
3.671741|-1.754004|0.509303|-0.000004|-0.000427|-0.000542|1.000000|0.000005|-0.000948|0.000033|2.732785|-0.000014|-0.009958|0.000423|-0.001083|0.000033|0.000016|-14638950.864682|-5605128.020467|2.732666|-0.003020|-0.010253|0.001025|-0.001084|0.000035|0.000015|0.000000|0.043786|0.000000|0|0|
3.808410|-1.754150|0.509312|-0.000004|-0.000444|-0.000541|1.000000|-0.000004|-0.000494|0.000034|2.732339|0.000001|-0.008222|0.000378|-0.001082|0.000034|0.000016|-14638951.135255|-5605128.415277|2.732183|-0.003060|-0.007712|0.001099|-0.001082|0.000035|0.000015|0.000000|0.044731|0.000000|0|0|
3.945034|-1.754296|0.509319|-0.000004|-0.000452|-0.000540|1.000000|-0.000010|-0.000149|0.000035|2.731932|0.000013|-0.008118|0.000254|-0.001080|0.000035|0.000014|-14638950.998651|-5605128.415426|2.731865|-0.002978|-0.007339|0.000895|-0.001080|0.000036|0.000014|0.000000|0.045516|0.000000|0|0|
4.081622|-1.754441|0.509322|-0.000004|-0.000452|-0.000539|1.000000|-0.000012|0.000065|0.000036|2.731508|0.000017|-0.008668|0.000113|-0.001078|0.000036|0.000011|-14638950.800571|-5605128.237010|2.731504|-0.002891|-0.008198|0.000227|-0.001078|0.000036|0.000011|0.000000|0.046173|0.000000|0|0|
4.218179|-1.754585|0.509321|-0.000004|-0.000449|-0.000538|1.000000|-0.000011|0.000158|0.000036|2.731056|0.000015|-0.009180|0.000005|-0.001076|0.000036|0.000005|-14638950.664007|-5605128.237156|2.731062|-0.002906|-0.008989|-0.000116|-0.001076|0.000037|0.000005|0.000000|0.046724|0.000000|0|0|
4.354710|-1.754730|0.509317|-0.000005|-0.000445|-0.000537|1.000000|-0.000007|0.000157|0.000036|2.730591|0.000008|-0.009241|-0.000055|-0.001074|0.000036|-0.000001|-14638950.804429|-5605128.464663|2.730512|-0.002989|-0.008864|0.000181|-0.001075|0.000037|-0.000002|0.000000|0.047186|0.000000|0|0|
4.491221|-1.754874|0.509312|-0.000005|-0.000442|-0.000536|1.000000|-0.000002|0.000098|0.000036|2.730139|0.000001|-0.008674|-0.000055|-0.001073|0.000036|-0.000005|-14638950.667912|-5605128.464811|2.730108|-0.002955|-0.008416|0.000284|-0.001073|0.000036|-0.000006|0.000000|0.047571|0.000000|0|0|
4.627713|-1.755018|0.509306|-0.000005|-0.000441|-0.000535|1.000000|0.000002|0.000018|0.000036|2.729731|-0.000006|-0.007532|-0.000012|-0.001071|0.000036|-0.000008|-14638950.592998|-5605128.328701|2.729700|-0.002890|-0.007568|-0.000058|-0.001071|0.000036|-0.000008|0.000000|0.047889|0.000000|0|0|
4.764192|-1.755162|0.509300|-0.000005|-0.000441|-0.000535|1.000000|0.000004|-0.000054|0.000035|2.729390|-0.000010|-0.006057|0.000054|-0.001069|0.000035|-0.000009|-14638950.456521|-5605128.328847|2.729376|-0.002911|-0.006305|-0.000149|-0.001069|0.000036|-0.000009|0.000000|0.048149|0.000000|0|0|
4.900659|-1.755306|0.509297|-0.000005|-0.000443|-0.000534|1.000000|0.000004|-0.000103|0.000035|2.729125|-0.000011|-0.004595|0.000109|-0.001067|0.000035|-0.000007|-14638950.344663|-5605128.322657|2.729106|-0.002916|-0.004901|-0.000023|-0.001067|0.000035|-0.000007|0.000000|0.048360|0.000000|0|0|
5.037117|-1.755450|0.509295|-0.000004|-0.000446|-0.000533|1.000000|0.000003|-0.000126|0.000035|2.728928|-0.000009|-0.003314|0.000145|-0.001066|0.000035|-0.000005|-14638950.208213|-5605128.322803|2.728916|-0.002915|-0.003599|0.000082|-0.001066|0.000035|-0.000005|0.000000|0.048531|0.000000|0|0|
5.173567|-1.755593|0.509295|-0.000004|-0.000449|-0.000532|1.000000|0.000001|-0.000126|0.000034|2.728790|-0.000006|-0.002279|0.000155|-0.001064|0.000034|-0.000001|-14638950.354816|-5605128.278275|2.728659|-0.002890|-0.001975|0.000049|-0.001064|0.000035|-0.000002|0.000000|0.048668|0.000000|0|0|
5.310011|-1.755736|0.509297|-0.000004|-0.000452|-0.000531|1.000000|-0.000000|-0.000110|0.000034|2.728696|-0.000003|-0.001526|0.000144|-0.001062|0.000034|0.000001|-14638950.218381|-5605128.278420|2.728639|-0.002894|-0.001062|0.000042|-0.001062|0.000034|0.000001|0.000000|0.048780|0.000000|0|0|
5.446450|-1.755879|0.509300|-0.000004|-0.000455|-0.000530|1.000000|-0.000001|-0.000085|0.000034|2.728633|-0.000001|-0.001035|0.000122|-0.001060|0.000034|0.000002|-14638950.355465|-5605128.317936|2.728483|-0.002911|-0.000241|0.000162|-0.001060|0.000035|0.000002|0.000000|0.048870|0.000000|0|0|
5.582884|-1.756022|0.509303|-0.000004|-0.000456|-0.000529|1.000000|-0.000002|-0.000058|0.000035|2.728589|-0.000000|-0.000754|0.000098|-0.001059|0.000035|0.000002|-14638950.219036|-5605128.318081|2.728528|-0.002896|-0.000011|0.000186|-0.001059|0.000035|0.000002|0.000000|0.048944|0.000000|0|0|
