2.160260|-1.752374|0.509125|-0.000002|-0.000381|-0.000550|1.000000|0.000000|0.000000|0.000000|2.777777|0.000000|-1.406667|0.001272|-0.001100|0.000001|0.001423|-14638952.066001|-5605130.477484|2.777642|-0.002381|0.108489|0.097627|-0.001083|-0.000087|-0.040503|0.000000|0.000000|0.000000|0|0|
2.298882|-1.752525|0.509127|-0.000001|-0.000350|-0.000549|1.000000|0.000046|0.002395|0.000046|2.766513|0.000037|-0.104407|-0.000059|-0.001098|0.000047|0.000290|-14638951.927159|-5605130.477528|2.772445|-0.001243|-0.079859|0.017930|-0.001099|-0.000493|0.000525|0.000000|0.011255|0.000000|0|0|
2.437118|-1.752675|0.509147|-0.000001|-0.000291|-0.000548|1.000000|-0.000024|0.002561|0.000039|2.761239|0.000034|0.153871|0.000204|-0.001096|0.000039|-0.000413|-14638952.661507|-5605129.821264|2.767376|-0.001928|0.032889|-0.005753|-0.001096|-0.000298|-0.000200|0.000000|0.016047|0.000000|0|0|
2.575033|-1.752824|0.509184|-0.000002|-0.000232|-0.000547|1.000000|-0.000038|0.001957|0.000022|2.755866|0.000048|-0.123370|0.000433|-0.001094|0.000022|-0.000143|-14638952.523428|-5605129.821388|2.760090|-0.002546|-0.126369|-0.005391|-0.001101|-0.000208|0.000002|0.000000|0.021708|0.000000|0|0|
2.712673|-1.752972|0.509221|-0.000003|-0.000195|-0.000547|1.000000|-0.000042|0.000935|0.000019|2.750461|0.000053|-0.153016|-0.000048|-0.001093|0.000019|0.000039|-14638952.792792|-5605130.185608|2.751637|-0.002852|-0.158391|-0.002532|-0.001102|-0.000145|0.000145|0.000000|0.027235|0.000000|0|0|
2.850087|-1.753120|0.509250|-0.000004|-0.000188|-0.000546|1.000000|-0.000039|-0.000310|0.000024|2.746281|0.000045|-0.068200|-0.000097|-0.001092|0.000024|0.000088|-14638952.655351|-5605130.185754|2.746163|-0.002937|-0.090298|-0.000861|-0.001102|-0.000096|0.000166|0.000000|0.031393|0.000000|0|0|
2.987319|-1.753267|0.509266|-0.000005|-0.000211|-0.000546|1.000000|-0.000014|-0.001368|0.000028|2.743088|0.000039|-0.045687|-0.000029|-0.001091|0.000028|0.000061|-14638952.864300|-5605130.112003|2.742911|-0.002947|-0.055661|-0.000223|-0.001101|-0.000059|0.000118|0.000000|0.034611|0.000000|0|0|
3.124403|-1.753415|0.509274|-0.000005|-0.000254|-0.000545|1.000000|0.000006|-0.001963|0.000029|2.740436|0.000032|-0.049522|-0.000073|-0.001090|0.000029|0.000016|-14638952.727216|-5605130.112151|2.740366|-0.002953|-0.050404|-0.000075|-0.001100|-0.000032|0.000057|0.000000|0.037301|0.000000|0|0|
3.261367|-1.753563|0.509279|-0.000005|-0.000306|-0.000544|1.000000|0.000015|-0.002093|0.000030|2.738247|0.000026|-0.041650|0.000021|-0.001088|0.000030|0.000020|-14638952.207052|-5605129.343979|2.738224|-0.002836|-0.043330|-0.000458|-0.001097|-0.000012|0.000049|0.000000|0.039495|0.000000|0|0|
3.398233|-1.753710|0.509285|-0.000004|-0.000356|-0.000543|1.000000|0.000019|-0.001874|0.000032|2.736486|0.000026|-0.031202|0.000121|-0.001087|0.000032|0.000026|-14638952.070185|-5605129.344124|2.736431|-0.002899|-0.033785|-0.000492|-0.001095|0.000003|0.000046|0.000000|0.041238|0.000000|0|0|
3.535019|-1.753857|0.509293|-0.000004|-0.000397|-0.000542|1.000000|0.000014|-0.001445|0.000033|2.735058|0.000029|-0.025344|0.000180|-0.001085|0.000033|0.000018|-14638951.858961|-5605128.922741|2.735026|-0.002842|-0.027120|-0.000469|-0.001092|0.000014|0.000032|0.000000|0.042640|0.000000|0|0|
3.671741|-1.754004|0.509303|-0.000004|-0.000427|-0.000542|1.000000|0.000005|-0.000948|0.000033|2.733883|0.000035|-0.021378|0.000214|-0.001083|0.000033|0.000016|-14638951.722238|-5605128.922886|2.733852|-0.002891|-0.022555|-0.000315|-0.001090|0.000023|0.000024|0.000000|0.043786|0.000000|0|0|
3.808410|-1.754150|0.509312|-0.000004|-0.000444|-0.000541|1.000000|-0.000004|-0.000494|0.000034|2.732911|0.000041|-0.017685|0.000204|-0.001082|0.000034|0.000016|-14638951.780171|-5605128.669716|2.732837|-0.002846|-0.018459|-0.000278|-0.001087|0.000029|0.000020|0.000000|0.044731|0.000000|0|0|
3.945034|-1.754296|0.509319|-0.000004|-0.000452|-0.000540|1.000000|-0.000010|-0.000149|0.000035|2.732104|0.000045|-0.014608|0.000166|-0.001080|0.000035|0.000014|-14638951.643547|-5605128.669861|2.732062|-0.002879|-0.015174|-0.000203|-0.001084|0.000034|0.000016|0.000000|0.045516|0.000000|0|0|
4.081622|-1.754441|0.509322|-0.000004|-0.000452|-0.000539|1.000000|-0.000012|0.000065|0.000036|2.731433|0.000048|-0.012175|0.000120|-0.001078|0.000036|0.000011|-14638951.794102|-5605128.891198|2.731331|-0.002949|-0.012357|0.000234|-0.001082|0.000037|0.000011|0.000000|0.046173|0.000000|0|0|
4.218179|-1.754585|0.509321|-0.000004|-0.000449|-0.000538|1.000000|-0.000011|0.000158|0.000036|2.730874|0.000048|-0.010150|0.000081|-0.001076|0.000036|0.000005|-14638951.657547|-5605128.891343|2.730826|-0.002914|-0.010230|0.000363|-0.001079|0.000039|0.000004|0.000000|0.046724|0.000000|0|0|
4.354710|-1.754730|0.509317|-0.000005|-0.000445|-0.000537|1.000000|-0.000007|0.000157|0.000036|2.730410|0.000046|-0.008410|0.000052|-0.001074|0.000036|-0.000001|-14638951.404769|-5605128.777723|2.730423|-0.002860|-0.008813|0.000057|-0.001077|0.000040|-0.000003|0.000000|0.047186|0.000000|0|0|
4.491221|-1.754874|0.509312|-0.000005|-0.000442|-0.000536|1.000000|-0.000002|0.000098|0.000036|2.730026|0.000044|-0.006934|0.000044|-0.001073|0.000036|-0.000005|-14638951.268259|-5605128.777867|2.730028|-0.002872|-0.007443|-0.000078|-0.001074|0.000040|-0.000007|0.000000|0.047571|0.000000|0|0|
4.627713|-1.755018|0.509306|-0.000005|-0.000441|-0.000535|1.000000|0.000002|0.000018|0.000036|2.729711|0.000041|-0.005685|0.000052|-0.001071|0.000036|-0.000008|-14638951.077003|-5605128.667741|2.729725|-0.002839|-0.006181|-0.000196|-0.001072|0.000040|-0.000010|0.000000|0.047889|0.000000|0|0|
4.764192|-1.755162|0.509300|-0.000005|-0.000441|-0.000535|1.000000|0.000004|-0.000054|0.000035|2.729453|0.000039|-0.004634|0.000070|-0.001069|0.000035|-0.000009|-14638950.940524|-5605128.667884|2.729454|-0.002862|-0.005047|-0.000168|-0.001070|0.000039|-0.000011|0.000000|0.048149|0.000000|0|0|
4.900659|-1.755306|0.509297|-0.000005|-0.000443|-0.000534|1.000000|0.000004|-0.000103|0.000035|2.729244|0.000038|-0.003764|0.000089|-0.001067|0.000035|-0.000007|-14638950.844767|-5605128.549063|2.729223|-0.002823|-0.003983|-0.000236|-0.001068|0.000038|-0.000009|0.000000|0.048360|0.000000|0|0|
5.037117|-1.755450|0.509295|-0.000004|-0.000446|-0.000533|1.000000|0.000003|-0.000126|0.000035|2.729074|0.000038|-0.003057|0.000102|-0.001066|0.000035|-0.000005|-14638950.708309|-5605128.549206|2.729062|-0.002850|-0.003177|-0.000186|-0.001066|0.000038|-0.000007|0.000000|0.048531|0.000000|0|0|
