0.655935588863379,2.21454105688585
0.655950122103124,2.21451632879921
0.655952998482525,2.21451523536789
0.655967837631364,2.21453524150114
0.655976244144096,2.21454657832221
0.655977349951549,2.21455406431862
0.655968763038094,2.21457272235956
0.655959760811327,2.21459075056354
0.655955538996002,2.21459310569338
0.655947490017457,2.2145846903964
0.655940396543846,2.21457757276918
0.655928149259562,2.21456588932573
0.655917664222006,2.2145650993548
0.655895482666736,2.21460407610002
0.65589662513832,2.21461642673048
0.655909619362438,2.21462990248745
0.6559140252908,2.21463437250256
0.655919682677832,2.21464040109669
0.655927931363931,2.21464823725851
0.655935656489652,2.2146483941287
0.655940194743642,2.21463762925204
